102.58413874720401,102.58448110322774,102.57118113867618,102.54429580062522,102.50388360075476,102.44994174923528,102.38257830749629,102.30847221286494,102.2246257150885,102.13161520608054,102.03036598778353,101.9217317800526,101.80661689727957,101.69788125456415,101.59981986111339,101.51211926935301,101.4314569141533,101.35006426853629,101.25426073449887,101.23530896618966,101.24394525398536,101.27607412720602,101.32340324738679,101.37512576267915,101.42086202159867,101.44507507742439,101.4925363513126,101.56146961680636,101.64824309624373,101.7477829575253,101.855249886698,101.73716238296096,101.57546080242236,101.37665343077339,101.14922527332791,100.90360077555138,100.66413048410448
105.6752919233223,105.67155670928227,105.65280392106285,105.61902453860816,105.57018224419963,105.50610420557405,105.42678679968819,105.33520888691322,105.22995978970627,105.11100754548919,104.97880307209903,104.83358606372505,104.6757127892671,104.5122639608674,104.34588903848356,104.17713873162435,104.00532427611526,103.82754628580417,103.63760939288798,103.48079320995984,103.34161013755809,103.22166281183372,103.11955018225211,103.03101742892508,102.9511303372463,102.86490989140718,102.80536823523889,102.76739711606658,102.74356531987354,102.72372335819065,102.69874842125694,102.44889254113349,102.14303801367453,101.7826807034538,101.37352161253796,100.9266555467356,100.48647525167809
108.56414291262581,108.55837321044973,108.53688361950245,108.49962863756883,108.44651914743918,108.37723745434702,108.29175540302865,108.19129115000342,108.07506316130876,107.94256661734033,107.79401097119663,107.62912435472111,107.44770687823657,107.25313245491016,107.04625493596447,106.82665204266107,106.59310096026816,106.34280250279079,106.07061213678753,105.79340392377938,105.50579138155564,105.20628442644336,104.89186839819172,104.55767314585778,104.19976940454393,103.80412766033528,103.40085600753353,102.99296357246354,102.58719355802539,102.18765171294676,101.80200068084883,101.1508113275982,100.4514092025031,99.7180663004488,98.97739148945644,98.27291412335697,97.76691592122587
111.15171720875256,111.14499873535983,111.12221965724467,111.08331726721524,111.02817720252685,110.95632605937868,110.86779567427439,110.76300142878381,110.64140941379941,110.50212128931518,110.34541301290449,110.17074361720317,109.97769969406033,109.76779411248526,109.54108063165972,109.29676461633511,109.03364222055247,108.74944973597334,108.440526494861,108.11135904563417,107.76089856348575,107.3863379933541,106.98400511590643,106.54797248514498,106.07333665038725,105.54560818941654,104.98170231050483,104.37705251190596,103.73573042069518,103.05703196856756,102.34997791334087,101.35864363956821,100.26219266046843,99.07179034661519,97.83207960059724,96.65389321476223,96.02535219528718
113.35319218847594,113.34606975619694,113.32272523867047,113.28308971670602,113.2270393546841,113.15388354324305,113.06381086593763,112.9568900570262,112.83267985593821,112.689844582532,112.5290602394439,112.34971624489205,112.15155492190037,111.93560501811136,111.70211881395645,111.45117329327341,111.18332637493411,110.89911071940986,110.59925062864855,110.28685321475268,109.96766095984017,109.64269936525262,109.31138463706614,108.96747992680424,108.60209657580761,108.19570090899049,107.74078917796352,107.2102854287281,106.58783253617186,105.84897148814724,104.98239864520647,103.83453238183675,102.4779940357904,100.89536065460192,99.09892976497235,97.20037173870013,96.05249841285529
115.09970098931342,115.09242038214464,115.06882926853068,115.02885895008241,114.9723856425689,114.89836216362778,114.80728315290081,114.6991294048598,114.57346618825233,114.428349043852,114.26538792568704,114.08421500187615,113.88542460025178,113.67131436187609,113.44410767062723,113.20781548752396,112.96938706783351,112.73839398219117,112.52755871426547,112.34846297565505,112.21908694602546,112.14427253440635,112.11837222484843,112.11906320595656,112.11419860088063,112.0643730656681,111.92889441094522,111.66261103094183,111.23700577273412,110.62018241806284,109.79343326949015,108.69961167580234,107.34312164683844,105.70470233099613,103.77752140371834,101.60322015960338,99.70001626805944
116.35236065376225,116.34530569453295,116.32194598819142,116.28222021726978,116.22601152812088,116.15162691461677,116.06010340929555,115.95133095961842,115.82479757255959,115.67718472401151,115.51121407984994,115.32577237136452,115.12072202200406,114.8964542810463,114.65228507204225,114.38740243745139,114.1018032343151,113.7948346350978,113.4665027042494,113.1109868628212,112.73452188553503,112.33400265396418,111.9089065092976,111.45156618204054,110.95765939536739,110.4210779067683,109.8300689880908,109.14575720059932,108.37003163880958,107.46592864985979,106.42891655477128,105.16140773547849,103.66458387035755,101.89232479609717,99.83152757496367,97.61869537662606,96.7568236454729
117.09561215040432,117.08922315765143,117.06662328380717,117.0277723241777,116.97257872991217,116.89815808380799,116.80660370323706,116.69777900497415,116.57116497363232,116.42113161386953,116.25299031720922,116.06516538715144,115.85785318805148,115.63101004966703,115.38388716618343,115.11495574547467,114.82386976606637,114.50876673044573,114.1687485343351,113.79390006710992,113.38959734948071,112.94820322157642,112.468659298439,111.93953770921709,111.35948336738522,110.7239978591546,110.02850207100582,109.21641362864833,108.31837587947972,107.28515574408227,106.1364686343199,104.7804138027455,103.20255963775551,101.3393708569493,99.17567074738028,96.90024518143998,96.50921782409654
117.34651031873709,117.34151836223714,117.32053577175293,117.28356502788762,117.23056646045548,117.15638082496552,117.06513315383,116.95669136853708,116.83054347580182,116.67667865766657,116.505435486065,116.31447870636515,116.10486288162399,115.87618641693247,115.62829499481084,115.35928487744619,115.06967656262901,114.75750482381983,114.42317259891708,114.05432749794059,113.65938610035406,113.22753529313212,112.76123452391073,112.24487351340991,111.68180505647527,111.06281503467488,110.38893703781864,109.56534670341902,108.65737414818093,107.58771458156167,106.40716569841346,105.03709301983449,103.45300748127286,101.58693508978351,99.44110233817084,97.223485192629,96.88892678404102
117.15118064207107,117.14894456094937,117.1311597862256,117.09791057540045,117.04925648119317,116.97568056985816,116.88520949815411,116.77774237612687,116.65278706135754,116.49194578567794,116.31519234295578,116.11875005754648,115.90534467101898,115.67390421778614,115.4255187347731,115.15756391907783,114.87221190960582,114.56725558830635,114.24553354843826,113.89151145552415,113.51894115038121,113.11156514943654,112.67908716186287,112.19875103274346,111.6826414508426,111.1106905357702,110.49410142559204,109.6716412319825,108.76681804864681,107.65424999015647,106.43862765404243,105.04555650864658,103.44953418344014,101.57567311183143,99.45134213033818,97.29221904680436,96.93750920506402
